,game,arena,stage,agent,human_data_type,alpha,TV
3113,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,intermediate,ours-depth3,should,0.7999999999999999,0.729564422732452
3114,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,intermediate,expert,should,0.7999999999999999,0.6413980657017373
3115,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,intermediate,random,should,0.7999999999999999,0.2079545454545455
3116,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,late,ours,should,0.7999999999999999,0.518215902862058
3117,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,late,ours-depth3,should,0.7999999999999999,0.37681242374922364
3118,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,late,expert,should,0.7999999999999999,0.5746501601433438
3119,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,late,random,should,0.7999999999999999,0.19583333333333333
3120,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,early,ours,should,0.7999999999999999,0.3040325645062271
3121,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,early,ours-depth3,should,0.7999999999999999,0.37343971979572166
3122,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,early,expert,should,0.7999999999999999,0.8036935519976243
3123,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,early,random,should,0.7999999999999999,0.5561030235162372
3124,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,intermediate,ours,should,0.7999999999999999,0.5548222853430709
3125,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,intermediate,ours-depth3,should,0.7999999999999999,0.5080530088844596
3126,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,intermediate,expert,should,0.7999999999999999,0.7673579560099849
3127,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,intermediate,random,should,0.7999999999999999,0.6095471236230113
3128,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,late,ours,should,0.7999999999999999,0.6601591559193031
3129,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,late,ours-depth3,should,0.7999999999999999,0.6601591559193031
3130,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,late,expert,should,0.7999999999999999,0.6369770580296895
3131,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,late,random,should,0.7999999999999999,0.6369770580296895
3132,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,ours,should,0.7999999999999999,0.6534127428159893
3133,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,ours-depth3,should,0.7999999999999999,0.5830847830315113
3134,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,expert,should,0.7999999999999999,0.8014002637999945
3135,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,random,should,0.7999999999999999,0.5170212765957446
3136,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,ours,should,0.7999999999999999,0.4484824362068168
3137,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,ours-depth3,should,0.7999999999999999,0.49461907151230655
3138,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,expert,should,0.7999999999999999,0.6428548300811492
3139,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,random,should,0.7999999999999999,0.5396825396825395
3140,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,ours,should,0.7999999999999999,0.4599863203524484
3141,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,ours-depth3,should,0.7999999999999999,0.45998632035244846
3142,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,expert,should,0.7999999999999999,0.6005847953216373
3143,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,random,should,0.7999999999999999,0.6005847953216373
3144,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,ours,should,0.7999999999999999,0.32563906869637715
3145,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,ours-depth3,should,0.7999999999999999,0.4744688025884436
3146,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,expert,should,0.7999999999999999,0.5981697304984884
3147,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,random,should,0.7999999999999999,0.597760358342665
3148,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,ours,should,0.7999999999999999,0.4641046089944336
3149,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,ours-depth3,should,0.7999999999999999,0.7442510252221317
3150,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,expert,should,0.7999999999999999,0.631326186350991
3151,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,random,should,0.7999999999999999,0.6736842105263157
3152,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,ours,should,0.7999999999999999,0.4074609569884604
3153,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,ours-depth3,should,0.7999999999999999,0.40746095698846035
3154,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,expert,should,0.7999999999999999,0.6139534883720933
3155,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,random,should,0.7999999999999999,0.6139534883720933
3156,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,ours,should,0.7999999999999999,0.5099668718095509
3157,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,ours-depth3,should,0.7999999999999999,0.5175423130207403
3158,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,expert,should,0.7999999999999999,0.7662982270105364
3159,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,random,should,0.7999999999999999,0.5858695652173915
3160,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,ours,should,0.7999999999999999,0.6984819507131697
3161,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,ours-depth3,should,0.7999999999999999,0.6793638667130598
3162,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,expert,should,0.7999999999999999,0.7464285703063382
3163,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,random,should,0.7999999999999999,0.44642857142857145
3164,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,ours,should,0.7999999999999999,0.5482900297707888
3165,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,ours-depth3,should,0.7999999999999999,0.7381178478873567
3166,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,expert,should,0.7999999999999999,0.738157894736842
3167,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,random,should,0.7999999999999999,0.431578947368421
3168,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,ours,should,0.7999999999999999,0.4675329678451999
3169,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,ours-depth3,should,0.7999999999999999,0.5277664171579538
3170,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,expert,should,0.7999999999999999,0.8761082370286823
3171,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,random,should,0.7999999999999999,0.5769316909294511
3172,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,ours,should,0.7999999999999999,0.4021966813676528
3173,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,ours-depth3,should,0.7999999999999999,0.44504615053481084
3174,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,expert,should,0.7999999999999999,0.7671373555840821
3175,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,random,should,0.7999999999999999,0.5489088575096277
3176,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,ours,should,0.7999999999999999,0.3863924706074317
3177,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,ours-depth3,should,0.7999999999999999,0.38639247060743176
3178,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,expert,should,0.7999999999999999,0.5748538011695907
3179,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,random,should,0.7999999999999999,0.5748538011695906
3180,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,ours,should,0.7999999999999999,0.525123845579042
3181,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,ours-depth3,should,0.7999999999999999,0.6694692860380882
3182,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,expert,should,0.7999999999999999,0.796866296068503
3183,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,random,should,0.7999999999999999,0.606763285024155
3184,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,ours,should,0.7999999999999999,0.5706256420597127
3185,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,ours-depth3,should,0.7999999999999999,0.6494544954443167
3186,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,expert,should,0.7999999999999999,0.5894308943089431
3187,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,random,should,0.7999999999999999,0.5894308943089431
3188,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,ours,should,0.7999999999999999,0.532899811258634
